millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
174879, 0,26.83756,27551,35.59335,33.03800,709.62231,27.18306,27559,32.97489,50.64300,708.99872,-997.55853, 25.39062, 29.29687, 1.31298, 1.36641, 3.39695, 48.60000, -3.15000, 54.30000, 31.38428, 11,3.78549,0.07138,0.02152,0,20, 
176625, 0,26.84009,27551,35.56426,32.96000,709.70947,27.18243,27558,32.96319,50.82900,708.99872,-999.02338, 49.80468, 46.38671, -1.33588, 0.61069, 0.27481, 49.35000, -3.15000, 53.85000, 31.33636, 11,3.74802,0.07067,0.02131,0,20, 
178368, 0,26.84483,27551,35.53540,32.83000,709.62231,27.18086,27558,32.96304,50.98500,708.99872,-1000.48820, 39.55078, 35.64453, -1.29008, 2.38168, -0.95420, 49.05000, -3.60000, 54.60000, 31.04882, 11,3.71124,0.06998,0.02110,0,20, 
180113, 0,26.84831,27550,35.49469,32.98600,709.62231,27.17772,27559,32.93947,51.23700,708.99872,-984.37494, 51.26953, 28.32031, 3.09160, 1.03817, 1.00000, 49.95000, -3.75000, 54.75000, 31.24051, 12,4.00933,0.07560,0.02182,0,20, 
181856, 0,26.85368,27551,35.46004,33.09000,709.62231,27.17741,27559,32.88126,51.39500,708.99872,-992.18744, 49.80468, 49.31640, 0.19847, 1.19084, -0.64122, 48.75000, -4.50000, 55.50000, 31.24051, 12,3.97075,0.07487,0.02161,0,20, 
183602, 0,26.85810,27551,35.43703,32.98600,709.62231,27.17710,27558,32.82307,51.61800,708.99872,-987.30463, 34.17969, 17.57813, 1.50382, 0.86260, 3.02290, 49.05000, -3.90000, 54.90000, 31.52805, 13,4.26069,0.08034,0.02228,0,20, 
185345, 0,26.86316,27552,35.39650,33.06400,709.53247,27.17553,27558,32.74155,51.77900,708.99872,-991.69916, 59.08203, 23.92578, -2.45038, 3.35878, -2.86260, 48.60000, -3.15000, 54.30000, 31.14467, 13,4.22044,0.07958,0.02207,0,20, 
187090, 0,26.86600,27551,35.34990,33.11600,709.70947,27.17334,27558,32.64839,51.87600,708.99872,-991.21088, 18.55469, 20.99609, -1.32061, 3.16031, -1.33588, 48.30000, -2.40000, 54.60000, 31.24051, 13,4.18103,0.07884,0.02187,0,20, 
188833, 0,26.87074,27550,35.32108,33.16900,709.70947,27.17145,27559,32.54372,51.97300,708.99872,-1029.29690, 54.68750, 23.43750, 1.36641, 0.80153, 0.89313, 49.50000, -3.30000, 54.00000, 31.38428, 13,4.14233,0.07811,0.02166,0,20, 
190578, 0,26.87453,27550,35.29216,33.01200,709.70947,27.16926,27559,32.44489,52.33300,708.99872,-979.00385, 41.01562, 20.50781, -0.61069, -0.48092, 0.07634, 46.80000, -2.40000, 54.60000, 31.38428, 13,4.10427,0.07739,0.02146,0,20, 
192321, 0,26.87864,27551,35.25744,33.03800,709.62231,27.16800,27558,32.32882,52.93300,708.99872,-975.58588, 44.92187, 32.71484, 0.00000, 3.29008, 1.91603, 49.80000, -2.85000, 54.60000, 31.38428, 13,4.06701,0.07669,0.02127,0,20, 
194062, 0,26.88338,27551,35.22863,33.03800,709.62231,27.16455,27559,32.21844,53.23800,708.99872,-1005.85930, 65.42969, 22.94922, 1.41221, 0.18321, -1.80153, 50.10000, -2.85000, 54.30000, 31.48013, 14,4.34039,0.08184,0.02187,0,20, 
195806, 0,26.88749,27552,35.19391,33.24800,709.53247,27.16299,27559,32.14883,53.34100,708.90887,-989.74603, 41.99218, 36.13281, -3.08397, 3.70229, -1.91603, 48.45000, -1.80000, 53.70000, 31.48013, 15,4.60893,0.08691,0.02244,0,20, 
197549, 0,26.89159,27552,35.17090,33.24800,709.62231,27.16173,27558,32.07349,53.89400,708.99872,-1011.23040, 13.18359, 32.22656, 0.80916, 2.80153, 0.61069, 49.05000, -2.85000, 54.60000, 31.48013, 15,4.56811,0.08614,0.02224,0,20, 
199294, 0,26.89728,27552,35.12465,33.06400,709.53247,27.16016,27558,32.03864,53.75500,708.99872,-1007.32420, 48.33984, 32.71484, -0.80916, -0.08397, -0.14504, 49.80000, -3.15000, 53.85000, 31.38428, 15,4.52805,0.08538,0.02205,0,20, 
201037, 0,26.90107,27552,35.10163,33.24800,709.62231,27.15891,27558,31.97492,54.17500,708.99872,-993.65228, 42.48046, 30.76172, 2.41985, -0.93893, 1.71756, 49.35000, -4.35000, 54.90000, 31.52805, 15,4.48862,0.08464,0.02185,0,20, 
202782, 0,26.90454,27552,35.06687,33.06400,709.62231,27.15609,27558,31.87641,54.31700,708.99872,-994.14056, 65.91797, 26.36719, 1.32824, 0.59542, -0.33588, 47.85000, -2.85000, 54.90000, 31.52805, 15,4.44998,0.08391,0.02167,0,20, 
204523, 0,26.90928,27551,35.03225,33.24800,709.62231,27.15295,27558,31.77795,54.89100,708.99872,-995.60541, 31.25000, 24.90234, -1.77099, 0.24427, 1.71756, 48.00000, -3.75000, 54.75000, 31.38428, 15,4.41200,0.08320,0.02148,0,20, 
206267, 0,26.91339,27551,34.99757,33.24800,709.62231,27.15201,27559,31.69706,54.67400,708.81903,-1004.39450, 62.50000, 6.34766, -0.92366, 3.99237, -0.16031, 50.40000, -3.90000, 53.55000, 31.52805, 15,4.37456,0.08249,0.02130,0,20, 
208010, 1,26.91655,27551,34.98034,33.38100,709.62231,27.15075,27560,31.64503,54.45900,708.72919,-986.32806, 33.69141, 35.64453, 1.32061, -0.40458, 2.34351, 50.70000, -3.00000, 53.70000, 31.67182, 15,4.33783,0.08180,0.02112,0,20, 
209753, 0,26.92097,27552,34.93987,33.32800,709.53247,27.14981,27561,31.63341,54.17500,708.81903,-983.39838, 41.99218, 31.73828, 0.68702, 0.50382, 1.39695, 51.15000, -4.35000, 54.90000, 31.48013, 16,4.58843,0.08652,0.02163,0,20, 
211499, 2,26.92382,27553,34.91677,33.35500,709.44263,27.14856,27560,31.62176,54.31700,708.72919,-998.53510, 32.22656, 15.13672, -1.93130, 3.89313, -0.12214, 49.35000, -4.35000, 54.30000, 31.48013, 16,4.55052,0.08581,0.02145,0,20, 
213241, 1,26.92887,27554,34.87637,33.35500,709.53247,27.14668,27560,31.59853,54.71000,708.72919,-979.00385, 72.75391, 25.39062, -2.62595, 3.05344, -3.43511, 49.50000, -1.80000, 54.45000, 31.24051, 16,4.51317,0.08510,0.02128,0,20, 
214986, 0,26.93298,27553,34.85341,33.38100,709.44263,27.14072,27560,31.57493,54.56600,708.81903,-987.79291, 47.36328, 14.64844, 1.41221, 1.45038, 1.43511, 50.25000, -3.75000, 54.45000, 31.48013, 16,4.47648,0.08441,0.02110,0,20, 
216729, 0,26.93740,27553,34.81296,33.32800,709.53247,27.13758,27560,31.55159,54.63800,708.90887,-999.99994, 50.78125, 29.29687, -0.22137, 1.87786, 0.92366, 49.95000, -3.75000, 55.20000, 31.52805, 16,4.44033,0.08373,0.02093,0,20, 
218475, 1,26.94183,27552,34.79004,33.19500,709.53247,27.13570,27559,31.49955,55.18200,708.90887,-981.93353, 29.29687, 32.22656, 1.83206, 0.64885, 4.10687, 49.20000, -3.75000, 53.70000, 31.48013, 16,4.40482,0.08306,0.02076,0,20, 
220218, 0,26.94657,27554,34.76715,33.32800,709.35278,27.13539,27559,31.44767,55.10900,708.81903,-998.53510, 39.06250, 43.94531, -2.92366, 2.61069, -0.83206, 49.20000, -4.20000, 54.45000, 31.24051, 16,4.36983,0.08240,0.02060,0,20, 
221964, 0,26.95131,27554,34.75594,33.38100,709.35278,27.13350,27560,31.41870,54.81800,708.72919,-979.49213, 52.24609, 33.20313, -1.04580, 5.72519, -2.93893, 47.70000, -3.00000, 55.20000, 31.52805, 16,4.33546,0.08175,0.02044,0,20, 
223707, 0,26.95668,27555,34.70394,33.38100,709.35278,27.13194,27561,31.40129,55.18200,708.72919,-981.44525, 44.92187, 32.71484, 0.71756, 0.28244, 2.19084, 49.95000, -1.80000, 52.95000, 31.76766, 16,4.30160,0.08111,0.02028,0,20, 
225452, 0,26.95952,27554,34.69254,33.46100,709.44263,27.13037,27562,31.40115,54.96300,708.64203,-1005.85930, 44.43359, 30.27344, -1.25191, 3.72519, -3.41985, 48.00000, -2.55000, 54.00000, 31.57597, 16,4.26824,0.08048,0.02012,0,20, 
227192, 2,26.96394,27553,34.65797,33.35500,709.44263,27.12723,27561,31.43542,54.89100,708.72919,-1022.46090, 66.89453, 40.52734, 1.34351, 2.08397, -0.43511, 49.50000, -4.20000, 54.00000, 31.57597, 16,4.23546,0.07987,0.01997,0,20, 
228933, 1,26.96963,27554,34.63519,33.38100,709.44263,27.12472,27562,31.42944,54.81800,708.72919,-1019.53120, 38.57422, 9.27734, -1.84733, 3.08397, -0.41221, 49.05000, -4.35000, 54.90000, 31.48013, 16,4.20308,0.07926,0.01981,0,20, 
230679, 0,26.97342,27553,34.60057,33.46100,709.44263,27.12347,27561,31.40628,55.25600,708.72919,-996.09369, 35.64453, 20.01953, 2.96947, 2.70229, -2.28244, 49.95000, -3.75000, 52.95000, 31.67182, 16,4.17125,0.07866,0.01966,0,20, 
232422, 0,26.97816,27553,34.57187,33.43500,709.44263,27.12064,27561,31.41755,54.81800,708.72919,-1007.81240, 40.03906, 42.48046, -1.25191, 3.35115, -2.96183, 48.60000, -3.15000, 54.60000, 31.33636, 17,4.39860,0.08294,0.02012,0,20, 
234168, 1,26.98227,27553,34.55479,33.27500,709.44263,27.11782,27561,31.47490,54.67400,708.72919,-1004.39450, 25.39062, 20.01953, -0.47328, 2.39695, 0.30534, 51.00000, -4.95000, 53.70000, 31.52805, 17,4.36580,0.08232,0.01997,0,20, 
235911, 0,26.98543,27553,34.52594,33.51500,709.35278,27.11594,27561,31.52658,54.21100,708.64203,-1013.67180, 59.57031, 43.45703, 0.93893, 3.19847, 0.78626, 48.75000, -3.30000, 54.45000, 31.57597, 17,4.33342,0.08171,0.01982,0,20, 
237656, 0,26.98733,27554,34.50282,33.35500,709.35278,27.11218,27562,31.57812,54.74600,708.64203,-990.72260, 45.41015, 26.85547, 1.14504, 2.12214, 0.46565, 49.50000, -4.95000, 55.50000, 31.67182, 17,4.30157,0.08111,0.01967,0,20, 
239398, 0,26.99048,27555,34.47399,33.40800,709.35278,27.10872,27563,31.57204,54.81800,708.64203,-994.62885, 36.62109, 20.50781, 1.25191, 0.25191, 0.93893, 49.35000, -4.65000, 55.65000, 31.57597, 18,4.52140,0.08526,0.02010,0,20, 
241142, 2,26.99333,27554,34.44513,33.46100,709.35278,27.10496,27562,31.53136,55.73700,708.64203,-996.09369, 29.78515, 21.48437, 0.74809, 1.23664, 0.74046, 50.70000, -4.50000, 54.45000, 31.67182, 18,4.48859,0.08464,0.01995,0,20, 
242885, 0,26.99649,27554,34.41050,33.43500,709.35278,27.10340,27562,31.48512,56.38000,708.55219,-1012.69530, 62.01171, 22.94922, -0.71756, 3.02290, 0.11450, 48.00000, -3.00000, 54.45000, 31.67182, 18,4.45631,0.08403,0.01981,0,20, 
244628, 1,26.99901,27554,34.39909,33.51500,709.35278,27.10214,27563,31.40437,56.38000,708.46234,-1006.83590, 54.68750, 44.92187, 1.25191, 1.07634, -0.15267, 48.30000, -2.10000, 54.90000, 31.52805, 18,4.42445,0.08343,0.01966,0,20, 
246373, 0,27.00154,27554,34.35275,33.40800,709.44263,27.09963,27564,31.34658,56.49500,708.46234,-998.53510, 66.89453, 31.25000, 2.20611, 0.08397, 0.41985, 49.35000, -3.60000, 56.10000, 31.76766, 18,4.39308,0.08284,0.01953,0,20, 
248116, 0,27.00628,27555,34.33574,33.32800,709.35278,27.09743,27564,31.27158,56.03800,708.46234,-1003.90620, 56.15234, 40.03906, -0.04580, 3.19847, -0.72519, 49.95000, -3.30000, 54.75000, 31.86351, 19,4.60429,0.08682,0.01992,0,20, 
249873, 0,27.00912,27555,34.30109,33.38100,709.26556,27.09211,27564,31.27111,55.70000,708.37250,-992.67572, 59.08203, 31.73828, -0.69466, 1.61832, -1.05344, 49.20000, -4.20000, 53.40000, 31.67182, 19,4.57205,0.08621,0.01978,0,20, 
251618, 2,27.01260,27555,34.27233,33.43500,709.17572,27.09304,27565,31.28845,55.18200,708.37250,-996.09369, 59.08203, 37.10938, 0.25191, -0.50382, 0.46565, 50.10000, -3.15000, 55.65000, 31.38428, 19,4.54022,0.08561,0.01964,0,20, 
253366, 1,27.01734,27556,34.25533,33.40800,709.17572,27.09211,27564,31.35742,55.36600,708.37250,-996.58197, 47.85156, 38.08594, 2.38168, 0.65649, 0.75573, 49.80000, -3.60000, 54.60000, 31.67182, 19,4.50890,0.08502,0.01951,0,20, 
255111, 0,27.02145,27556,34.22663,33.14300,709.26556,27.08991,27564,31.35723,55.29200,708.37250,-992.67572, 45.41015, 16.60156, -2.36641, 4.22901, -3.58779, 50.85000, -3.90000, 56.10000, 31.76766, 19,4.47795,0.08444,0.01937,0,20, 
256859, 0,27.02429,27555,34.20364,33.38100,709.26556,27.08771,27565,31.34552,55.88700,708.28265,-1016.11320, 59.08203, 25.87890, -1.80153, -1.27481, 0.48855, 49.20000, -4.50000, 55.20000, 31.57597, 19,4.44750,0.08386,0.01924,0,20, 
258601, 0,27.02871,27555,34.19244,33.35500,709.17572,27.08615,27566,31.37992,55.55100,708.37250,-1006.83590, 29.78515, 31.25000, -0.78626, 0.51145, 0.91603, 47.85000, -2.85000, 55.35000, 31.57597, 19,4.41742,0.08330,0.01911,0,20, 
260349, 0,27.03156,27556,34.16945,33.40800,709.17572,27.08426,27565,31.44308,55.66300,708.37250,-999.51166, 50.78125, 35.64453, 0.03817, 1.03053, 2.37405, 49.95000, -3.00000, 55.20000, 31.76766, 20,4.61864,0.08709,0.01947,0,20, 
262095, 0,27.03567,27556,34.14077,33.32800,709.26556,27.08426,27564,31.50645,55.03600,708.37250,-1006.34760, 28.32031, 24.41406, -2.12214, 2.90076, 0.96947, 47.70000, -3.75000, 54.00000, 31.67182, 20,4.58782,0.08651,0.01934,0,20, 
263840, 1,27.03946,27557,34.11787,33.27500,709.17572,27.08270,27564,31.55818,54.89100,708.46234,-997.07025, 33.69141, 12.20703, 2.99237, -0.97710, 1.47328, 50.40000, -4.35000, 54.90000, 31.67182, 20,4.55737,0.08594,0.01922,0,20, 
265588, 0,27.04325,27556,34.09499,33.24800,709.17572,27.08144,27564,31.60418,54.89100,708.46234,-1008.78900, 47.85156, 12.20703, -1.02290, 3.99237, 0.17557, 48.00000, -3.75000, 54.00000, 32.00728, 20,4.52735,0.08537,0.01909,0,20, 
267333, 0,27.04862,27557,34.08388,33.32800,709.17572,27.07987,27564,31.62134,54.53100,708.37250,-997.55853, 41.50390, 39.55078, -1.76336, 2.55725, -1.67176, 49.20000, -3.75000, 54.45000, 31.91143, 20,4.49768,0.08481,0.01896,0,20, 
269081, 0,27.05367,27557,34.05531,33.32800,709.17572,27.07799,27565,31.62694,55.18200,708.37250,-1001.95310, 39.06250, 19.04297, -3.57252, 2.48855, -3.13740, 50.10000, -2.40000, 54.90000, 31.91143, 20,4.46849,0.08426,0.01884,0,20, 
270824, 0,27.05684,27557,34.03237,33.35500,709.08594,27.07736,27565,31.58652,55.55100,708.37250,-994.62885, 40.03906, 31.25000, -0.56489, 4.85496, -3.27481, 49.20000, -3.30000, 55.80000, 31.76766, 20,4.43959,0.08372,0.01872,0,20, 
272572, 0,27.05905,27556,34.01515,33.30100,709.17572,27.07485,27565,31.54018,56.00000,708.37250,-1007.32420, 41.50390, 46.38671, 1.02290, 0.06107, -0.98473, 49.20000, -3.75000, 54.45000, 31.86351, 20,4.41112,0.08318,0.01860,0,20, 
274317, 0,27.06252,27556,33.98063,33.11600,709.17572,27.07297,27565,31.48239,55.81200,708.28265,-1017.57810, 11.71875, 27.34375, -2.83206, 4.28244, -1.45802, 49.05000, -5.10000, 56.10000, 31.86351, 20,4.38302,0.08265,0.01848,0,20, 
276065, 0,27.06631,27556,33.96938,33.30100,709.17572,27.07266,27566,31.47084,56.15100,708.28265,-998.04681, 51.75781, 25.87890, -2.16794, 1.06870, -2.17557, 48.60000, -3.90000, 55.35000, 31.86351, 20,4.35521,0.08212,0.01836,0,20, 
277810, 0,27.07042,27557,33.94654,33.35500,709.08594,27.07141,27566,31.43617,56.00000,708.28265,-1016.60150, 35.15625, 36.13281, -0.31298, 4.17557, -2.89313, 49.50000, -3.75000, 54.75000, 31.86351, 20,4.32780,0.08161,0.01825,0,20, 
279556, 0,27.07453,27558,33.91790,33.24800,709.08594,27.06921,27566,31.44174,55.66300,708.19543,-1004.88280, 29.78515, 31.25000, -0.28244, -0.35115, 2.27481, 47.85000, -1.65000, 54.60000, 31.67182, 20,4.30069,0.08110,0.01813,0,20, 
281304, 0,27.07706,27557,33.90072,33.19500,709.08594,27.06701,27567,31.39548,56.22700,708.19543,-993.16400, 39.06250, 39.55078, -1.21374, 2.15267, -0.65649, 49.95000, -3.00000, 56.25000, 31.67182, 20,4.27396,0.08059,0.01802,0,20, 
283048, 0,27.08179,27558,33.88376,33.16900,708.99872,27.06576,27567,31.36082,56.57200,708.19543,-994.62885, 53.22265, 37.59766, 1.16031, 1.65649, -1.26718, 48.75000, -3.00000, 54.45000, 31.67182, 20,4.24752,0.08009,0.01791,0,20, 
284796, 1,27.08495,27558,33.85504,33.38100,708.99872,27.06262,27566,31.32026,56.64900,708.19543,-983.88666, 41.99218, 33.20313, 1.82443, -2.19084, -3.03053, 49.35000, -2.85000, 53.55000, 31.52805, 21,4.43250,0.08358,0.01824,0,20, 
286541, 1,27.08938,27558,33.83805,33.30100,708.90887,27.06200,27567,31.28567,56.76500,708.19543,-1009.76560, 34.17969, 45.89843, -1.48092, 2.41221, -1.87786, 50.70000, -4.95000, 55.50000, 31.71974, 21,4.40544,0.08307,0.01813,0,20, 
288287, 0,27.09348,27559,33.82104,33.16900,708.99872,27.06043,27567,31.26253,56.80400,708.19543,-989.74603, 54.19921, 36.13281, 1.66412, 0.79389, 3.09160, 48.30000, -1.65000, 54.90000, 32.00728, 22,4.58727,0.08650,0.01844,0,20, 
290030, 0,27.09791,27559,33.80405,33.22200,708.81903,27.05980,27567,31.28548,56.22700,708.01581,-1014.16010, 33.20313, 13.67187, -0.45802, 2.41985, -0.51908, 48.45000, -3.75000, 54.75000, 31.86351, 22,4.55960,0.08598,0.01833,0,20, 
291776, 0,27.10107,27560,33.77535,33.27500,708.90887,27.05854,27568,31.31989,55.77500,708.10565,-1004.88280, 43.45703, 17.57813, 1.60305, 3.05344, 0.62595, 49.80000, -3.15000, 54.30000, 31.71974, 22,4.53231,0.08546,0.01822,0,20, 
293519, 0,27.10517,27560,33.75834,33.22200,708.90887,27.05886,27568,31.34869,55.62500,708.10565,-982.42181, 51.26953, 38.08594, -0.29008, 3.13740, -3.09924, 48.45000, -3.30000, 54.75000, 31.67182, 22,4.50532,0.08495,0.01811,0,20, 
295267, 0,27.10928,27560,33.73553,33.22200,708.81903,27.05666,27568,31.38304,54.96300,708.01581,-1012.20700, 35.15625, 35.64453, 0.91603, 1.56489, 1.80153, 49.80000, -4.65000, 54.90000, 31.52805, 22,4.47861,0.08445,0.01801,0,20, 
297013, 1,27.11307,27560,33.71849,33.19500,708.90887,27.05509,27569,31.38864,55.10900,708.01581,-1009.27730, 48.82812, 38.57422, -1.96183, 3.11450, -2.65649, 49.95000, -3.00000, 54.75000, 31.71974, 22,4.45225,0.08395,0.01790,0,20, 
298758, 0,27.11750,27560,33.69572,33.19500,708.90887,27.05415,27568,31.40008,55.10900,708.01581,-998.53510, 37.10938, 32.71484, 0.45802, 1.71756, 1.03817, 49.80000, -3.60000, 53.85000, 32.00728, 22,4.42616,0.08346,0.01779,0,20, 
300506, 0,27.12097,27560,33.67287,33.27500,708.90887,27.05290,27568,31.40572,55.21900,708.01581,-989.74603, 43.45703, 40.52734, -2.43511, 3.45802, 0.47328, 49.05000, -3.90000, 54.90000, 31.86351, 22,4.40040,0.08298,0.01769,0,20, 
302251, 0,27.12413,27560,33.66157,33.19500,708.90887,27.05133,27569,31.41710,55.32900,708.01581,-1006.34760, 51.26953, 30.27344, -3.40458, 4.07634, -0.75573, 48.60000, -3.15000, 54.90000, 32.10312, 22,4.37495,0.08250,0.01759,0,20, 
303996, 0,27.12792,27560,33.64454,33.16900,708.90887,27.05007,27569,31.41123,55.81200,708.01581,-999.99994, 48.82812, 21.97265, -0.22137, 3.20611, -2.21374, 49.35000, -4.65000, 55.35000, 31.86351, 22,4.34977,0.08202,0.01749,0,20, 
305741, 1,27.13076,27560,33.61584,33.22200,708.90887,27.05039,27569,31.38823,56.00000,708.01581,-997.55853, 54.68750, 32.71484, 0.79389, 2.74046, 0.53435, 49.95000, -4.95000, 55.80000, 31.71974, 22,4.32486,0.08155,0.01739,0,20, 
307489, 0,27.13582,27560,33.60472,33.14300,708.90887,27.04976,27569,31.39969,55.66300,707.92859,-999.02338, 52.24609, 16.60156, 0.83969, 0.14504, 3.12214, 49.50000, -3.00000, 54.00000, 31.71974, 22,4.30028,0.08109,0.01729,0,20, 
309234, 0,27.13961,27560,33.58770,33.14300,708.81903,27.05007,27569,31.42850,55.36600,707.92859,-1014.64840, 48.33984, 26.36719, -3.35878, 4.09924, -3.11450, 49.95000, -4.20000, 54.60000, 31.91143, 22,4.27593,0.08063,0.01719,0,20, 
310982, 0,27.14435,27561,33.56498,33.14300,708.81903,27.04976,27569,31.45727,55.47700,707.92859,-986.81635, 44.92187, 18.06641, 2.73282, -1.30534, -1.37405, 49.95000, -4.20000, 56.55000, 32.00728, 22,4.25189,0.08018,0.01709,0,20, 
312727, 0,27.14783,27560,33.54793,33.14300,708.81903,27.04976,27569,31.47455,55.36600,707.92859,-993.16400, 44.43359, 15.13672, -0.71756, 1.90840, -1.96183, 49.50000, -2.55000, 54.00000, 31.67182, 22,4.22813,0.07973,0.01700,0,20, 
314472, 0,27.15130,27560,33.52509,33.01200,708.81903,27.04819,27570,31.48593,55.25600,707.92859,-993.16400, 53.71093, 38.08594, -0.58779, 1.93130, -0.10687, 49.50000, -2.55000, 54.75000, 31.91143, 23,4.39570,0.08289,0.01728,0,20, 
316220, 0,27.15509,27561,33.52545,33.06400,708.81903,27.04788,27569,31.49166,54.96300,708.01581,-1009.76560, 53.22265, 23.92578, 0.81679, 0.45038, 0.74046, 50.25000, -3.75000, 55.50000, 31.76766, 23,4.37140,0.08243,0.01719,0,20, 
317966, 1,27.15920,27561,33.48531,33.35500,708.72919,27.04788,27569,31.51471,54.96300,708.01581,-1017.08980, 40.03906, 23.43750, -0.80153, 1.79389, -1.47328, 50.40000, -1.65000, 54.30000, 32.05520, 23,4.34733,0.08198,0.01709,0,20, 
319713, 0,27.16331,27561,33.46832,33.19500,708.81903,27.04631,27569,31.50880,55.18200,708.01581,-1007.81240, 47.36328, 27.83203, -1.74046, 0.66412, -1.77863, 49.35000, -3.15000, 56.10000, 32.00728, 23,4.32358,0.08153,0.01700,0,20, 
321459, 1,27.16741,27560,33.45713,33.22200,708.90887,27.04600,27569,31.51454,55.03600,708.10565,-984.86322, 47.85156, 24.90234, -0.35878, 4.11450, 0.77099, 49.35000, -4.35000, 54.90000, 31.67182, 23,4.30003,0.08108,0.01691,0,20, 
323206, 0,27.17121,27560,33.44592,33.16900,708.99872,27.04474,27568,31.50290,55.29200,708.10565,-1004.88280, 42.48046, 43.94531, -0.66412, 2.40458, -2.73282, 49.95000, -3.75000, 54.75000, 31.67182, 23,4.27678,0.08065,0.01682,0,20, 
324952, 1,27.17500,27560,33.41733,33.09000,708.90887,27.04349,27569,31.49703,55.10900,708.01581,-997.07025, 57.12890, 11.71875, 2.09924, 1.46565, -0.29008, 49.50000, -2.55000, 54.75000, 31.91143, 23,4.25373,0.08021,0.01673,0,20, 
326700, 0,27.17848,27561,33.40030,32.98600,708.90887,27.04349,27569,31.49127,55.36600,707.92859,-1008.78900, 41.99218, 22.94922, 1.54198, 1.02290, 4.71756, 48.30000, -4.35000, 54.30000, 31.91143, 23,4.23097,0.07978,0.01664,0,20, 
328444, 1,27.18069,27560,33.38314,33.14300,708.90887,27.04161,27569,31.47382,55.81200,708.01581,-1001.95310, 53.71093, 14.16016, -2.81679, 1.78626, -1.77099, 49.20000, -4.50000, 52.95000, 32.10312, 23,4.20845,0.07936,0.01655,0,20, 
330192, 0,27.18448,27560,33.36036,33.11600,708.90887,27.04067,27569,31.43918,56.53300,708.01581,-1002.92960, 50.29296, 30.27344, -3.33588, 2.67176, -3.39695, 48.60000, -3.90000, 55.35000, 32.10312, 23,4.18614,0.07894,0.01646,0,20, 
331937, 0,27.18922,27560,33.33767,33.19500,708.99872,27.03910,27569,31.38722,57.19500,707.92859,-995.60541, 51.26953, 27.34375, -3.71756, 4.14504, -1.45802, 49.20000, -4.20000, 55.50000, 31.91143, 23,4.16409,0.07852,0.01637,0,20, 
333682, 0,27.19333,27559,33.32070,32.96000,708.90887,27.03847,27570,31.34111,56.72600,707.92859,-989.25775, 33.69141, 29.29687, -0.88550, 3.00000, -0.17557, 48.45000, -4.50000, 54.00000, 32.00728, 23,4.14227,0.07811,0.01629,0,20, 
335428, 0,27.19427,27560,33.29765,33.01200,708.90887,27.03941,27570,31.35847,56.03800,707.83875,-1017.08980, 32.71484, 36.13281, -0.04580, 0.51908, 1.11450, 49.35000, -2.40000, 54.90000, 32.05520, 23,4.12068,0.07770,0.01620,0,20, 
337173, 0,27.19933,27560,33.28079,33.14300,708.99872,27.03753,27571,31.39859,55.85000,707.83875,-1004.88280, 30.27344, 25.39062, 1.04580, 3.28244, 0.03053, 50.40000, -3.15000, 54.30000, 31.86351, 23,4.09929,0.07730,0.01612,0,20, 
338921, 0,27.20470,27559,33.26394,33.14300,708.90887,27.03502,27571,31.43291,55.66300,707.83875,-1009.76560, 61.52343, 15.13672, -3.01527, 3.41221, -3.00763, 47.40000, -2.25000, 54.75000, 32.00728, 23,4.07817,0.07690,0.01603,0,20, 
340664, 0,27.21070,27560,33.24716,33.09000,708.99872,27.03345,27571,31.42126,56.92000,707.74890,-1010.25380, 46.87500, 19.04297, 1.92366, -0.96183, -0.40458, 49.20000, -2.55000, 54.45000, 31.71974, 23,4.05721,0.07650,0.01595,0,20, 
