millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
6670957, 7,7.84496,25430,21.50736,95.52000,894.71625,8.21523,25551,83.10324,71.88500,883.91724,-1109.37500, 383.78903, -947.75385, -175.29771, 93.35878, 20.35114, 33.60000, 5.25000, 32.55000, 10.58577, 0,0.00000,0.00000,0.00000,1,419, 
6672707, 7,7.91509,25569,21.63912,94.86900,881.91968,8.29049,25689,83.59812,71.57500,870.95422,-1077.14840, 266.11328, 905.76166, 80.51908, 38.43512, -52.35878, 31.80000, 22.80000, 7.50000, 10.58577, 0,0.00000,0.00000,0.00000,1,424, 
6674454, 13,8.00006,25714,21.77700,94.38600,868.77966,8.36512,25831,83.46835,71.51300,858.09692,-1075.19530, 422.85153, 284.66797, -227.07634, 46.41221, 7.39695, 25.65000, 33.30000, 11.70000, 10.58577, 0,0.00000,0.00000,0.00000,1,429, 
6676203, 5,8.08598,25856,21.91001,95.54000,856.10730,8.43379,25969,83.44928,71.82200,845.98212,-1020.01950, 215.82030, -337.89059, -250.13741, 23.51145, -68.31298, 33.45000, 20.40000, 17.55000, 10.82538, 0,0.00000,0.00000,0.00000,1,433, 
6677950, 5,8.16495,25996,22.05825,94.99600,843.27112,8.51501,26111,83.79689,71.51300,832.70471,-1501.46470, 151.36719, -282.71484, -75.18320, -10.94656, 9.82443, 25.65000, 29.85000, 29.55000, 10.68161, 0,0.00000,0.00000,0.00000,1,438, 
6679700, 16,8.24392,26143,22.20157,94.45800,829.81671,8.60689,26260,83.66229,71.51300,819.26611,-1413.57410, -72.26563, 276.85547, -56.86259, -5.93130, 32.12214, 26.10000, -4.65000, 43.65000, 10.48992, 0,0.00000,0.00000,0.00000,1,441, 
6681448, 25,8.31184,26294,22.33934,94.13900,815.75189,8.70284,26414,83.76664,71.32900,804.85510,-925.29291, 53.22265, 197.26561, -8.76336, -12.76336, 9.51908, 34.95000, -10.50000, 17.85000, 10.58577, 0,0.00000,0.00000,0.00000,1,443, 
6683199, 15,8.36901,26449,22.47669,93.61100,802.15472,8.79566,26567,83.86315,70.78300,791.81287,-851.07416, 334.47263, -4.39453, -51.09924, -5.86260, -29.54962, 30.90000, 9.60000, 39.30000, 10.82538, 0,0.00000,0.00000,0.00000,1,444, 
6684947, 12,8.43788,26594,22.62007,93.19200,789.29480,8.86527,26712,83.73994,70.90300,778.87628,-958.00775, 226.56248, 453.12497, 28.48092, 6.96183, -17.52672, 26.40000, -18.00000, 34.20000, 11.01707, 0,0.00000,0.00000,0.00000,1,444, 
6686694, 57,8.52032,26739,22.75925,94.03300,776.54053,8.92799,26853,83.66040,70.78300,766.13525,-1048.33980, 253.90623, -319.33594, 105.60305, -8.83969, 4.03053, 25.35000, 32.25000, 28.80000, 10.96915, 0,0.00000,0.00000,0.00000,1,444, 
6688445, 12,8.61225,26883,22.89920,91.85900,763.26575,8.98820,27000,83.63263,70.54200,752.69397,-1331.05460, 306.64063, -253.41795, 65.90839, -7.80153, 8.70229, 26.25000, -4.50000, -13.80000, 11.01707, 0,0.00000,0.00000,0.00000,1,442, 
6690192, 7,8.70006,27034,23.04950,92.77800,749.56024,9.07913,27151,83.66180,70.36300,739.00171,-1244.62890, -234.86327, -304.68750, 2.55725, -30.11450, 0.32824, 29.85000, -8.40000, -6.90000, 11.16084, 0,0.00000,0.00000,0.00000,1,440, 
6691942, 12,8.76798,27189,23.17809,91.55600,735.60376,9.18826,27304,83.72366,70.06700,725.23816,-1119.14060, 62.01171, 27.34375, -96.28244, 7.28244, 8.06870, 31.20000, 18.45000, -4.05000, 11.20876, 0,0.00000,0.00000,0.00000,1,437, 
6693689, 10,8.82041,27345,23.32154,92.36700,721.57855,9.28390,27462,83.80582,69.77300,711.84973,-412.10934, 166.99217, -756.83588, -48.12977, -11.22137, 100.45802, -13.05000, 33.75000, -13.20000, 11.20876, 0,0.00000,0.00000,0.00000,1,433, 
6695440, 0,8.87633,27480,23.46019,90.17100,711.67267,9.35351,27575,83.95100,68.73400,704.18451,-133.30078, 413.57419, -885.25385, 0.68702, 0.69466, -0.06107, -22.50000, 29.70000, -13.80000, 11.35253, 0,0.00000,0.00000,0.00000,1,429, 
6697187, 0,8.93382,27564,23.59913,89.30200,706.05524,9.41435,27639,84.03523,68.28300,699.99384,-115.23437, 410.64450, -886.71869, -2.72519, 3.29771, 0.58779, -21.15000, 30.30000, -14.25000, 11.54422, 0,0.00000,0.00000,0.00000,1,425, 
6698937, 0,8.98341,27610,23.73778,89.39800,703.02454,9.47643,27674,84.11222,68.00300,697.58936,-124.99999, 403.32028, -887.69525, -0.16031, 4.19847, -1.32061, -21.60000, 29.55000, -15.00000, 11.49630, 0,0.00000,0.00000,0.00000,1,422, 
6700682, 0,9.02669,27636,23.87100,88.54400,701.24103,9.54323,27695,84.13776,68.00300,696.16516,-122.55859, 407.71481, -895.50775, 1.17557, 0.82443, -0.10687, -20.85000, 30.75000, -12.75000, 11.68799, 0,0.00000,0.00000,0.00000,1,419, 
6702430, 0,9.06618,27651,24.00417,87.79900,700.26337,9.61002,27706,84.19316,67.34200,695.36456,-125.48827, 416.01559, -892.08978, 2.33588, 0.22137, -2.16031, -22.65000, 29.55000, -13.95000, 11.64007, 0,0.00000,0.00000,0.00000,1,415, 
6704180, 0,9.10503,27660,24.12698,87.89100,699.63977,9.67461,27714,84.21091,67.07000,694.91803,-119.62890, 413.57419, -881.83588, 1.42748, -0.87786, 3.09160, -22.65000, 29.85000, -13.95000, 11.68799, 0,0.00000,0.00000,0.00000,1,411, 
6705928, 1,9.14641,27665,24.27107,86.79400,699.28308,9.73890,27717,84.23608,67.28800,694.74103,-113.28124, 410.15622, -887.20697, -1.97710, 4.43511, 0.69466, -21.75000, 29.40000, -14.10000, 11.54422, 0,0.00000,0.00000,0.00000,1,405, 
6707680, 0,9.18495,27668,24.40467,86.25600,699.10339,9.80067,27718,84.25343,67.23300,694.65118,-131.83594, 417.96872, -899.90228, -1.12214, 2.25954, -2.87023, -22.50000, 29.70000, -13.80000, 11.73592, 0,0.00000,0.00000,0.00000,1,398, 
6709427, 0,9.22633,27669,24.53336,86.16700,699.01617,9.86464,27719,84.25615,66.00500,694.56134,-125.48827, 417.96872, -881.34760, -1.68702, 1.87023, -2.71756, -21.45000, 28.95000, -14.85000, 11.97553, 0,0.00000,0.00000,0.00000,1,389, 
6711178, 0,9.26834,27670,24.65697,86.52400,698.92639,9.93018,27720,84.26660,65.84800,694.47150,-116.69921, 414.55075, -894.04291, 0.50382, -0.08397, -0.08397, -20.70000, 31.20000, -15.15000, 11.68799, 0,0.00000,0.00000,0.00000,1,379, 
6712923, 0,9.31131,27671,24.79660,85.98900,698.92639,9.99478,27721,84.27695,66.37400,694.29443,-120.11718, 410.15622, -896.48431, 2.06107, -1.02290, 0.39695, -21.15000, 29.85000, -14.70000, 12.21514, 0,0.00000,0.00000,0.00000,1,368, 
6714673, 0,9.35363,27670,24.93109,85.72400,698.92639,10.05844,27722,84.27219,65.02400,694.29443,-131.34766, 402.34372, -887.20697, 0.16031, 1.65649, 1.77863, -21.60000, 29.85000, -14.25000, 12.16722, 0,0.00000,0.00000,0.00000,1,359, 
6716420, 0,9.39628,27670,25.07634,85.02500,698.92639,10.12303,27723,84.28254,65.69200,694.29443,-117.67577, 411.13278, -887.20697, -0.63359, 3.98473, -1.46565, -22.35000, 29.85000, -14.25000, 12.35891, 0,0.00000,0.00000,0.00000,1,350, 
6718170, 0,9.43987,27671,25.19539,85.11200,698.74670,10.18449,27723,84.30735,64.67000,694.20728,-123.04687, 411.13278, -887.69525, 0.51145, 1.05344, -4.11450, -22.20000, 28.95000, -14.85000, 11.83176, 0,0.00000,0.00000,0.00000,1,342, 
6719917, 0,9.48157,27673,25.34092,84.93900,698.65948,10.24627,27724,84.30232,65.12600,694.20728,-129.39453, 406.73825, -890.13666, -1.53435, 2.49618, -0.38931, -22.65000, 29.10000, -13.20000, 12.40683, 0,0.00000,0.00000,0.00000,1,334, 
6721668, 0,9.52421,27673,25.46551,84.33800,698.74670,10.30679,27724,84.33446,64.62000,694.11743,-121.09374, 415.52731, -890.62494, 1.81679, -0.48092, 2.58779, -21.45000, 30.45000, -15.15000, 12.07137, 0,0.00000,0.00000,0.00000,1,327, 
6723415, 0,9.56749,27673,25.59028,84.16800,698.65948,10.36919,27725,84.35944,63.67900,694.02759,-130.37109, 409.66794, -882.81244, 1.79389, 1.76336, 1.67939, -21.60000, 30.30000, -14.25000, 12.50268, 0,0.00000,0.00000,0.00000,1,321, 
6725163, 0,9.60982,27674,25.72575,83.99800,698.56964,10.42752,27725,84.37630,63.87500,694.02759,-121.09374, 411.62106, -884.76556, 0.87786, -1.03053, 2.37405, -22.50000, 30.15000, -14.10000, 11.87968, 0,0.00000,0.00000,0.00000,1,314, 
6726913, 1,9.64994,27674,25.86125,83.74500,698.65948,10.48396,27725,84.39287,63.72800,693.93774,-123.04687, 411.62106, -878.90619, 2.13740, 0.05344, -0.60305, -21.90000, 29.10000, -13.20000, 12.35891, 0,0.00000,0.00000,0.00000,1,307, 
6728659, 0,9.69258,27675,25.98643,83.82900,698.56964,10.54135,27725,84.40961,63.48500,694.02759,-119.62890, 409.17966, -895.01947, -0.04580, 1.12214, -2.29771, -21.60000, 29.55000, -14.70000, 12.40683, 0,0.00000,0.00000,0.00000,1,299, 
6730415, 0,9.73618,27674,26.11715,82.99500,698.65948,10.59622,27726,84.43343,63.53300,693.93774,-122.07030, 419.43356, -897.46088, -1.74046, 3.83206, -1.67176, -21.15000, 29.55000, -13.95000, 12.16722, 0,0.00000,0.00000,0.00000,1,290, 
6732160, 0,9.78040,27674,26.25340,82.99500,698.74670,10.65361,27726,84.43523,63.14700,693.93774,-139.16016, 417.48044, -885.74213, 3.06107, -0.32061, 1.85496, -21.15000, 29.55000, -13.20000, 12.55060, 0,0.00000,0.00000,0.00000,1,279, 
6733918, 0,9.82336,27673,26.37371,82.66700,698.65948,10.70974,27726,84.42187,63.24300,693.93774,-129.88281, 420.41013, -894.53119, 1.06870, 0.22137, -1.11450, -22.20000, 30.15000, -13.35000, 12.55060, 0,0.00000,0.00000,0.00000,1,267, 
6735666, 0,9.86948,27675,26.51041,82.17800,698.56964,10.77152,27726,84.43186,62.76600,693.85059,-126.46484, 417.96872, -888.18353, -1.51908, 3.09160, -1.51145, -21.75000, 29.40000, -15.15000, 12.55060, 0,0.00000,0.00000,0.00000,1,254, 
6737416, 0,9.91560,27674,26.64727,81.77500,698.56964,10.83110,27728,84.41159,62.76600,693.76074,-114.25780, 407.71481, -888.67181, -0.63359, 3.33588, -3.09160, -21.75000, 30.90000, -13.80000, 12.50268, 0,0.00000,0.00000,0.00000,1,241, 
6739163, 0,9.96172,27675,26.76286,82.17800,698.39264,10.88974,27728,84.42110,62.53000,693.76074,-125.48827, 424.80466, -890.62494, 2.57252, -1.50382, 0.60305, -22.35000, 29.10000, -13.20000, 12.55060, 0,0.00000,0.00000,0.00000,1,228, 
6740911, 0,10.00911,27676,26.90549,81.69500,698.39264,10.94618,27728,84.37790,62.29500,693.85059,-131.83594, 418.94528, -889.64838, -0.12977, 2.04580, -4.03053, -21.60000, 29.10000, -13.20000, 12.69437, 0,0.00000,0.00000,0.00000,1,217, 
6742658, 0,10.05712,27677,27.02149,81.69500,698.39264,11.00514,27728,84.37998,62.38900,693.85059,-111.81640, 408.20309, -892.08978, -2.08397, 4.86260, -0.13740, -20.85000, 29.10000, -13.50000, 12.55060, 0,0.00000,0.00000,0.00000,1,208, 
6744409, 0,10.10514,27677,27.15911,81.13900,698.39264,11.06033,27728,84.36651,62.01600,693.85059,-126.95312, 423.33981, -887.69525, 1.94656, 1.16031, 2.48855, -21.90000, 29.55000, -13.95000, 12.55060, 0,0.00000,0.00000,0.00000,1,200, 
6746156, 0,10.15157,27677,27.28066,80.90300,698.39264,11.11458,27727,84.33044,62.01600,693.85059,-121.58202, 409.66794, -895.50775, 1.26718, 1.25954, 1.37405, -21.15000, 30.30000, -13.95000, 13.02983, 0,0.00000,0.00000,0.00000,1,195, 
6747902, 0,10.19801,27677,27.41850,80.90300,698.39264,11.16788,27727,84.28677,62.01600,693.85059,-124.99999, 416.50388, -889.16010, -2.42748, 3.22137, -0.24427, -22.20000, 29.40000, -13.80000, 12.79022, 0,0.00000,0.00000,0.00000,1,190, 
6749652, 0,10.24445,27677,27.54573,80.43500,698.47980,11.22276,27729,84.24336,61.64800,693.67090,-134.27734, 412.10934, -888.67181, 2.30534, -0.20611, 2.67939, -21.90000, 29.10000, -14.70000, 13.02983, 0,0.00000,0.00000,0.00000,1,187, 
6751400, 0,10.29088,27677,27.66229,80.12600,698.30280,11.27921,27729,84.18529,61.51200,693.67090,-124.99999, 414.06247, -889.16010, -2.16794, 2.36641, -1.58779, -22.50000, 29.40000, -14.85000, 12.88606, 0,0.00000,0.00000,0.00000,1,184, 
6753156, 0,10.33732,27678,27.79521,79.82000,698.39264,11.33220,27730,84.14907,61.37500,693.67090,-116.69921, 417.96872, -890.62494, 3.34351, 0.20611, -0.09924, -21.00000, 29.70000, -14.40000, 13.02983, 0,0.00000,0.00000,0.00000,1,182, 
6754903, 0,10.38597,27678,27.92843,79.97300,698.30280,11.39398,27730,84.11428,61.55700,693.67090,-123.04687, 404.29684, -892.08978, 0.93893, 0.58015, -1.61069, -23.25000, 30.15000, -15.15000, 12.74229, 0,0.00000,0.00000,0.00000,1,181, 
6756652, 0,10.43430,27679,28.04553,79.13800,698.21295,11.45576,27730,84.07204,61.28500,693.76074,-133.30078, 418.94528, -887.20697, 3.28244, 0.61069, 0.38168, -21.75000, 29.70000, -14.40000, 13.07775, 0,0.00000,0.00000,0.00000,1,180, 
6758400, 0,10.48295,27679,28.16820,79.06300,698.12311,11.51628,27730,84.08937,61.01500,693.67090,-130.37109, 405.76169, -890.13666, -1.09924, 1.21374, -0.19847, -21.45000, 28.65000, -14.10000, 12.93399, 0,0.00000,0.00000,0.00000,1,180, 
6760148, 0,10.53444,27679,28.29665,79.21300,698.12311,11.57492,27730,84.08401,61.01500,693.67090,-128.41797, 414.55075, -890.62494, -2.73282, 3.47328, -1.16031, -21.60000, 29.10000, -13.50000, 13.02983, 0,0.00000,0.00000,0.00000,1,181, 
6761896, 0,10.58340,27680,28.42506,78.98800,698.12311,11.63105,27730,84.08569,60.57000,693.58368,-123.53515, 403.32028, -892.57806, -1.86260, 2.11450, -2.58779, -21.75000, 29.40000, -13.80000, 13.07775, 0,0.00000,0.00000,0.00000,1,181, 
6763646, 0,10.63331,27680,28.55912,78.98800,698.12311,11.68843,27731,84.05771,60.43800,693.58368,-126.95312, 417.96872, -888.18353, -0.06107, 1.80916, -0.13740, -21.15000, 29.55000, -14.25000, 13.12568, 0,0.00000,0.00000,0.00000,1,182, 
6765391, 0,10.68417,27680,28.67707,78.32100,698.12311,11.74488,27731,84.02957,60.52600,693.58368,-132.32422, 407.22653, -892.08978, -2.46565, 2.64885, -0.54198, -20.55000, 29.10000, -15.30000, 12.88606, 0,0.00000,0.00000,0.00000,1,183, 
6767141, 0,10.73471,27680,28.79514,78.32100,698.12311,11.80132,27731,83.97156,60.30700,693.58368,-135.25391, 406.73825, -883.30072, -2.10687, 3.52672, -4.23664, -21.60000, 28.35000, -13.50000, 13.07775, 0,0.00000,0.00000,0.00000,1,184, 
6768889, 0,10.78368,27680,28.92412,78.10100,698.12311,11.85934,27730,83.95865,60.30700,693.58368,-130.37109, 410.64450, -885.74213, 2.35878, 0.74809, -0.63359, -21.75000, 28.95000, -14.40000, 13.02983, 0,0.00000,0.00000,0.00000,1,184, 
6770636, 0,10.83264,27680,29.05325,77.52100,698.12311,11.91672,27730,83.90081,59.70000,693.58368,-126.95312, 416.01559, -882.81244, 2.12214, 0.42748, 1.86260, -22.35000, 29.10000, -15.00000, 13.31737, 0,0.00000,0.00000,0.00000,1,186, 
6772386, 0,10.88097,27680,29.17702,77.59300,698.12311,11.97317,27731,83.84285,59.48700,693.67090,-122.07030, 420.41013, -891.60150, 1.94656, -1.91603, -0.02290, -20.70000, 28.65000, -14.10000, 13.26945, 0,0.00000,0.00000,0.00000,1,187, 
6774134, 0,10.93088,27680,29.29556,77.16200,698.12311,12.02711,27730,83.72478,59.52900,693.58368,-122.55859, 416.50388, -887.69525, 1.45802, 0.67176, 2.64885, -22.65000, 29.85000, -14.25000, 13.41321, 0,0.00000,0.00000,0.00000,1,188, 
6775884, 0,10.98111,27680,29.40878,77.02000,698.12311,12.07916,27731,83.63629,59.23200,693.58368,-124.51171, 412.59763, -893.55463, 1.03817, 0.48855, 1.17557, -21.60000, 29.10000, -13.50000, 13.07775, 0,0.00000,0.00000,0.00000,1,190, 
6777636, 0,11.03228,27679,29.53863,77.09100,698.12311,12.13498,27730,83.50371,59.06400,693.58368,-125.48827, 419.92184, -894.04291, -1.73282, 2.52672, 1.15267, -21.00000, 30.15000, -13.35000, 13.22152, 0,0.00000,0.00000,0.00000,1,191, 
6779386, 0,11.08314,27679,29.66861,76.59500,698.12311,12.19268,27730,83.37894,59.02200,693.58368,-137.69531, 424.80466, -881.34760, -0.83206, 2.74046, 1.60305, -21.60000, 29.85000, -13.50000, 13.65283, 0,0.00000,0.00000,0.00000,1,193, 
6781133, 0,11.13621,27679,29.77691,76.45500,698.03595,12.25132,27731,83.26930,58.98000,693.49384,-129.88281, 412.10934, -887.20697, -0.13740, 2.64122, -0.86260, -21.75000, 28.95000, -13.35000, 13.65283, 0,0.00000,0.00000,0.00000,1,194, 
6782881, 0,11.19150,27681,29.90199,76.31500,698.03595,12.30777,27731,83.14447,58.60600,693.49384,-127.92968, 409.17966, -887.20697, 0.13740, 4.12214, -1.62595, -20.85000, 29.85000, -13.95000, 13.46114, 0,0.00000,0.00000,0.00000,1,196, 
6784628, 0,11.24646,27681,30.02168,75.96800,698.03595,12.36202,27731,83.01933,58.77200,693.49384,-111.32812, 406.73825, -878.90619, 1.80153, -0.16794, 0.76336, -20.55000, 30.75000, -13.20000, 13.26945, 0,0.00000,0.00000,0.00000,1,197, 
6786376, 0,11.30048,27681,30.14143,76.03700,697.85626,12.41815,27731,82.87968,58.60600,693.58368,-135.74219, 421.38669, -895.99603, -0.71756, 2.06107, 0.12214, -20.70000, 29.40000, -13.35000, 13.41321, 0,0.00000,0.00000,0.00000,1,199, 
6788121, 1,11.35450,27682,30.25027,75.55500,697.85626,12.47491,27730,82.72534,58.44100,693.58368,-123.53515, 416.01559, -893.55463, 1.31298, 2.03817, -0.47328, -21.90000, 29.85000, -13.50000, 13.60491, 0,0.00000,0.00000,0.00000,1,200, 
6789869, 0,11.40788,27682,30.38127,75.35000,697.85626,12.53198,27731,82.54886,58.11400,693.49384,-123.53515, 405.27341, -880.85931, 1.16031, 0.48092, 1.46565, -22.95000, 29.70000, -13.80000, 13.41321, 0,0.00000,0.00000,0.00000,1,202, 
6791617, 0,11.46159,27682,30.49032,75.14700,697.94611,12.59282,27731,82.45480,58.44100,693.49384,-125.48827, 406.24997, -881.34760, -3.25954, 2.70992, -0.87786, -21.90000, 28.80000, -12.75000, 13.79660, 0,0.00000,0.00000,0.00000,1,203, 
6793364, 0,11.51529,27682,30.60501,74.87700,697.85626,12.65554,27732,82.36850,58.19600,693.31683,-127.92968, 415.03903, -888.18353, 0.73282, -0.06870, 0.02290, -20.70000, 29.70000, -13.80000, 13.79660, 0,0.00000,0.00000,0.00000,1,204, 
6795115, 0,11.56552,27682,30.73618,74.54300,697.85626,12.71449,27733,82.27419,57.83100,693.31683,-133.78906, 412.10934, -880.85931, -0.50382, 3.48855, -2.54962, -21.60000, 29.55000, -14.25000, 13.74867, 0,0.00000,0.00000,0.00000,1,205, 
6796862, 0,11.62111,27682,30.84572,74.54300,697.85626,12.77219,27734,82.17972,57.95200,693.31683,-124.51171, 403.32028, -885.74213, 0.77099, 0.56489, 2.38168, -20.55000, 29.85000, -13.95000, 14.08414, 0,0.00000,0.00000,0.00000,1,206, 
6798612, 0,11.67640,27683,30.94980,74.07900,697.85626,12.82926,27733,82.05551,57.71100,693.40399,-124.51171, 416.01559, -882.32416, 3.68702, -1.12214, -0.15267, -21.75000, 29.40000, -14.10000, 13.84452, 0,0.00000,0.00000,0.00000,1,207, 
6800360, 0,11.73105,27683,31.07060,74.01400,697.76642,12.88790,27733,81.89458,57.47100,693.31683,-122.07030, 414.55075, -884.27728, -2.22137, 2.35115, -1.43511, -21.15000, 28.05000, -14.25000, 13.84452, 0,0.00000,0.00000,0.00000,1,208, 
6802112, 0,11.78791,27683,31.18057,73.68700,697.76642,12.94592,27733,81.71883,57.07700,693.31683,-123.53515, 416.01559, -877.92963, 0.74046, 1.78626, 0.70992, -21.75000, 28.95000, -13.80000, 13.84452, 0,0.00000,0.00000,0.00000,1,209, 
6803859, 0,11.84509,27684,31.30738,73.42700,697.76642,13.00425,27734,81.54326,57.03800,693.22699,-132.81250, 416.01559, -883.30072, -2.24427, 4.00763, -2.32824, -20.85000, 29.55000, -13.50000, 13.84452, 0,0.00000,0.00000,0.00000,1,210, 
6805609, 0,11.90290,27684,31.41209,72.97800,697.76642,13.06195,27733,81.34550,56.80400,693.31683,-120.11718, 419.43356, -881.83588, 1.62595, 1.79389, -1.92366, -21.75000, 29.70000, -12.30000, 14.08414, 0,0.00000,0.00000,0.00000,1,211, 
6807356, 0,11.95913,27685,31.52236,73.10600,697.76642,13.11965,27733,81.14055,56.84300,693.31683,-135.74219, 416.50388, -888.67181, -0.83206, 2.67939, 0.31298, -20.55000, 30.30000, -14.25000, 14.08414, 0,0.00000,0.00000,0.00000,1,212, 
6809107, 0,12.01630,27685,31.63281,72.59700,697.76642,13.17641,27732,80.89866,56.68700,693.31683,-135.25391, 416.50388, -882.32416, 0.99237, -0.06107, 4.40458, -21.90000, 30.30000, -13.50000, 14.17998, 0,0.00000,0.00000,0.00000,1,213, 
6810854, 0,12.07285,27685,31.74331,72.97800,697.67920,13.23505,27733,80.67210,56.38000,693.31683,-133.30078, 416.99216, -883.78900, -0.37405, -0.69466, 0.25954, -21.45000, 29.70000, -14.40000, 14.08414, 0,0.00000,0.00000,0.00000,1,214, 
6812601, 0,12.12908,27685,31.85391,72.59700,697.67920,13.29651,27734,80.42407,56.03800,693.31683,-123.53515, 416.50388, -890.13666, -0.34351, 0.42748, 0.48855, -21.15000, 29.10000, -13.20000, 14.27583, 0,0.00000,0.00000,0.00000,1,214, 
6814351, 0,12.18626,27685,31.95910,72.28200,697.67920,13.35672,27733,80.19080,56.15100,693.31683,-123.53515, 418.94528, -882.32416, -3.71756, 2.81679, -3.70992, -21.15000, 29.10000, -13.95000, 14.13206, 0,0.00000,0.00000,0.00000,1,215, 
6816098, 0,12.24343,27685,32.08118,72.15700,697.67920,13.41536,27734,79.96487,55.88700,693.31683,-129.88281, 423.33981, -894.53119, 2.93130, -0.20611, 1.27481, -20.25000, 30.45000, -13.80000, 14.08414, 0,0.00000,0.00000,0.00000,1,216, 
6817849, 0,12.29998,27685,32.17532,71.78500,697.58936,13.47432,27734,79.70979,55.88700,693.22699,-131.83594, 424.80466, -885.25385, 2.48092, 1.27481, -0.72519, -22.35000, 29.10000, -15.00000, 14.17998, 0,0.00000,0.00000,0.00000,1,216, 
6819596, 0,12.36000,27686,32.29786,71.47700,697.50220,13.53672,27735,79.48491,56.00000,693.31683,-124.51171, 415.03903, -875.48822, 2.00763, 0.57252, 0.77863, -21.45000, 29.70000, -14.85000, 14.32375, 0,0.00000,0.00000,0.00000,1,217, 
6821347, 0,12.41939,27687,32.39803,71.47700,697.58936,13.59442,27734,79.25212,55.85000,693.22699,-126.95312, 417.96872, -888.67181, 0.58015, 1.15267, 0.48092, -20.25000, 30.45000, -14.40000, 14.51544, 0,0.00000,0.00000,0.00000,1,218, 
6823094, 0,12.47973,27686,32.50961,71.29400,697.58936,13.65024,27735,79.04124,55.70000,693.13715,-124.51171, 417.48044, -891.11322, 0.39695, -0.25191, 0.12977, -21.90000, 29.55000, -13.95000, 14.51544, 0,0.00000,0.00000,0.00000,1,219, 
6824848, 0,12.53975,27686,32.61002,70.99100,697.58936,13.70575,27735,78.82315,55.40300,693.22699,-127.92968, 408.20309, -886.71869, 1.15267, -0.44275, 1.37405, -20.70000, 28.95000, -12.60000, 14.46752, 0,0.00000,0.00000,0.00000,1,220, 
6826595, 0,12.60198,27687,32.72760,70.69000,697.50220,13.76345,27735,78.61293,55.14600,693.22699,-123.53515, 415.03903, -887.69525, -0.83206, 3.58779, -1.36641, -20.55000, 29.55000, -15.00000, 14.27583, 0,0.00000,0.00000,0.00000,1,220, 
6828345, 0,12.66200,27687,32.82257,70.27300,697.50220,13.82523,27736,78.38893,55.32900,693.13715,-120.60546, 411.13278, -889.64838, -1.60305, 3.36641, -1.07634, -21.15000, 28.05000, -12.15000, 14.70713, 0,0.00000,0.00000,0.00000,1,221, 
6830093, 0,12.72171,27687,32.91761,70.75000,697.50220,13.88763,27736,78.20902,55.07300,693.13715,-123.53515, 421.38669, -890.62494, 2.70992, 1.23664, 0.30534, -20.70000, 28.95000, -13.35000, 14.61129, 0,0.00000,0.00000,0.00000,1,222, 
6831843, 0,12.78110,27687,33.02963,70.57000,697.50220,13.95004,27737,78.03654,55.03600,693.04730,-120.60546, 401.36716, -902.83197, -1.68702, 4.12214, -0.17557, -20.85000, 29.55000, -13.50000, 14.85090, 0,0.00000,0.00000,0.00000,1,222, 
6833588, 0,12.84143,27686,33.14184,69.97900,697.50220,14.01182,27737,77.84222,54.81800,693.04730,-130.85938, 411.62106, -881.83588, -0.54198, 2.29008, -3.67939, -20.70000, 28.95000, -12.60000, 14.89882, 0,0.00000,0.00000,0.00000,1,223, 
6835331, 0,12.90082,27687,33.23713,69.86100,697.41235,14.07422,27736,77.67000,54.74600,693.22699,-130.85938, 418.45700, -893.55463, -1.38168, 2.46565, 2.89313, -20.85000, 30.30000, -13.95000, 14.70713, 0,0.00000,0.00000,0.00000,1,224, 
6837081, 0,12.95990,27687,33.33813,70.03700,697.50220,14.13694,27735,77.49795,54.45900,693.22699,-117.67577, 410.15622, -901.85541, -0.74046, 4.87786, 0.99237, -20.70000, 28.65000, -12.60000, 14.70713, 0,0.00000,0.00000,0.00000,1,225, 
6838827, 0,13.01992,27687,33.43931,69.80300,697.50220,14.19903,27734,77.35503,54.49500,693.22699,-125.97655, 418.94528, -881.34760, 3.09924, -0.63359, -1.16794, -20.85000, 29.85000, -13.95000, 14.89882, 0,0.00000,0.00000,0.00000,1,226, 
6840577, 0,13.08026,27688,33.53494,69.45400,697.41235,14.25861,27735,77.18994,54.28100,693.13715,-133.78906, 411.62106, -901.85541, -0.51908, 3.38168, -1.35878, -21.45000, 28.65000, -12.30000, 15.04259, 0,0.00000,0.00000,0.00000,1,226, 
6842323, 0,13.14028,27687,33.63629,69.22400,697.41235,14.31882,27735,77.04691,54.14000,693.31683,-128.41797, 417.96872, -884.27728, -0.93130, 2.24427, -4.52672, -21.75000, 30.15000, -13.35000, 14.65921, 0,0.00000,0.00000,0.00000,1,227, 
6844075, 0,13.20156,27688,33.73217,69.10900,697.50220,14.37715,27734,76.88184,53.96400,693.31683,-125.97655, 411.62106, -891.11322, 3.64885, -1.19847, 0.70992, -22.20000, 28.20000, -13.05000, 14.89882, 0,0.00000,0.00000,0.00000,1,228, 
