1001814, 0,27.55225,27608,26.56890,114.53300,704.54120,26.89420,27620,28.48587,142.21500,703.55829,-13.18359, 3.41797, 1039.55080, -0.94656, 1.52672, 0.69466, 27.90000, -21.45000, 62.55000, 32.10312, 79,4.73333,0.08925,0.01004,0,20, 
1003554, 1,27.54466,27609,26.52968,114.37600,704.45135,26.89075,27618,28.45739,141.85100,703.55829,-13.67187, 1.46484, 1019.53120, -3.38168, 2.31298, -1.65649, 26.55000, -18.30000, 63.15000, 32.39066, 80,4.78494,0.09023,0.01009,0,20, 
1005292, 0,27.53835,27609,26.51263,114.53300,704.36151,26.88636,27619,28.45703,142.33701,703.55829,-15.62500, 2.92969, 1028.32030, 0.41221, -1.53435, 1.45802, 26.40000, -18.00000, 61.50000, 32.24689, 80,4.77665,0.09007,0.01007,0,20, 
1007036, 2,27.52792,27609,26.51733,115.16500,704.45135,26.88353,27619,28.45116,142.09399,703.47107,-17.57813, 9.27734, 1018.55460, 0.72519, 1.25191, 0.52672, 27.75000, -20.10000, 63.45000, 32.39066, 80,4.76838,0.08992,0.01005,0,20, 
1008776, 1,27.52349,27609,26.50043,114.92700,704.36151,26.88102,27619,28.42840,141.85100,703.47107,-10.25391, -3.41797, 1032.22660, -1.37405, 2.95420, 1.16794, 25.65000, -19.95000, 61.50000, 32.19897, 80,4.76015,0.08976,0.01004,0,20, 
1010515, 2,27.52160,27609,26.50581,114.92700,704.36151,26.88008,27619,28.45087,141.97200,703.38123,4.88281, 15.13672, 1028.32030, 0.90076, -1.06870, 0.57252, 27.90000, -18.45000, 63.30000, 32.24689, 80,4.75194,0.08961,0.01002,0,20, 
1012259, 0,27.51464,27610,26.51078,114.61100,704.36151,26.87695,27620,28.47317,142.58099,703.38123,-21.48437, -9.27734, 1032.71480, 1.62595, 1.92366, 0.83206, 28.05000, -19.05000, 63.45000, 32.39066, 80,4.74377,0.08945,0.01000,0,20, 
1013999, 2,27.50643,27610,26.50462,114.84800,704.27167,26.87255,27621,28.47845,142.70300,703.38123,-19.53125, -0.48828, 1028.80860, 1.96183, 0.03053, -1.81679, 27.45000, -19.95000, 61.50000, 32.24689, 80,4.73562,0.08930,0.00998,0,20, 
1015740, 0,27.50106,27610,26.50420,115.88500,704.27167,26.86942,27620,28.48947,142.58099,703.38123,-10.25391, -1.46484, 1030.76170, 1.76336, 0.67939, 0.97710, 28.20000, -18.90000, 62.55000, 32.24689, 80,4.72750,0.08914,0.00997,0,20, 
1017481, 0,27.49727,27610,26.51495,114.61100,704.36151,26.87005,27619,28.50644,142.45900,703.55829,-17.08984, 1.46484, 1031.25000, -2.42748, 3.86260, -2.52672, 26.55000, -18.30000, 62.40000, 32.29482, 80,4.71940,0.08899,0.00995,0,20, 
1019224, 0,27.49221,27610,26.53663,114.69000,704.27167,26.86879,27619,28.54582,141.73000,703.47107,-18.06641, 2.44141, 1029.78520, 1.98473, -0.80916, 3.92366, 28.05000, -19.35000, 63.15000, 32.10312, 81,4.77023,0.08995,0.00999,0,20, 
1020963, 0,27.48779,27610,26.55284,114.53300,704.27167,26.86879,27620,28.56275,142.70300,703.38123,-12.20703, 0.48828, 1000.48820, -1.57252, 2.73282, -2.97710, 27.00000, -20.10000, 60.60000, 31.91143, 82,4.82087,0.09090,0.01004,0,20, 
1022706, 0,27.48779,27611,26.56940,111.54700,704.18451,26.86974,27619,28.58539,141.00900,703.47107,-8.30078, 10.25391, 1027.34380, -1.89313, 3.37405, -1.20611, 27.30000, -19.35000, 61.65000, 32.39066, 82,4.81267,0.09075,0.01002,0,20, 
1024447, 0,27.48811,27612,26.70196,111.47200,704.18451,26.86974,27619,28.62490,140.77000,703.47107,-25.87890, -1.46484, 1032.71480, 2.99237, 0.45038, 0.09924, 26.70000, -17.70000, 62.55000, 32.43858, 82,4.80448,0.09060,0.01000,0,20, 
1026190, 0,27.48716,27611,26.82350,113.36600,704.18451,26.87036,27620,28.67012,140.29500,703.38123,-10.74219, -8.78906, 1035.15630, 1.01527, 0.96947, -0.47328, 27.15000, -18.90000, 62.25000, 32.29482, 82,4.79633,0.09044,0.00999,0,20, 
1027930, 0,27.48811,27611,26.84570,113.36600,704.18451,26.86848,27620,28.70384,140.41299,703.47107,-15.62500, 2.44141, 1034.66800, 2.12214, 1.92366, 0.42748, 26.55000, -20.55000, 61.65000, 32.29482, 83,4.84660,0.09139,0.01003,0,20, 
1029670, 1,27.48716,27611,26.84562,115.40400,704.27167,26.86503,27619,28.71485,142.70300,703.47107,-16.60156, 1.46484, 1029.29690, 0.96947, 0.42748, -0.43511, 27.00000, -20.10000, 61.65000, 32.53443, 83,4.83839,0.09124,0.01001,0,20, 
1031413, 0,27.48748,27611,26.81800,115.56400,704.18451,26.86534,27619,28.70923,141.85100,703.38123,-12.69531, 2.92969, 1025.87890, 0.19084, 2.18321, 0.88550, 27.45000, -19.65000, 63.00000, 32.72612, 83,4.83022,0.09108,0.01000,0,20, 
1033153, 0,27.49000,27611,26.79608,115.56400,704.27167,26.86785,27620,28.71509,141.73000,703.47107,-23.92578, 8.30078, 1024.90230, -3.81679, 3.89313, 0.77099, 27.45000, -18.45000, 61.80000, 32.39066, 83,4.82209,0.09093,0.00998,0,20, 
