millis,bmetemp(*C),bmepres(Pa),bmehum(%),bmegas_res(KOhm),bmealt(m),accX (mg),accY (mg),accZ (mg),gyrX (deg/sec),gyrY (deg/sec),gyrZ (deg/sec),magX (uT),magY (uT),magZ (uT),UV [0-1023],radiation count,rad count per min,uSv/h,uSv/h error,noise events,ozone concentration,
9693791,15.47,828,6.76,27.22,26571.31,995.117,25.879,26.855,9.305,0.763,-0.725,-50.250,-17.850,15.600,0,777,38.93,0.73,0.03,1,20,
9695379,15.48,827,6.76,27.09,26575.39,1002.441,10.742,26.367,8.237,3.092,-1.504,-49.350,-16.200,25.200,0,780,39.03,0.74,0.03,0,20,
9696963,15.50,826,6.76,27.13,26583.57,1007.812,30.273,24.414,-6.878,1.405,-0.229,-48.000,-15.600,26.100,0,778,39.07,0.74,0.03,0,20,
9698547,15.51,825,6.76,27.15,26579.48,1003.418,36.621,16.113,-8.885,0.992,3.000,-50.850,-15.750,18.600,0,779,39.07,0.74,0.03,0,20,
9700133,15.52,825,6.76,27.04,26583.57,996.094,24.414,29.785,1.557,3.901,-1.527,-51.150,-16.200,17.250,0,779,39.02,0.74,0.03,0,20,
9701722,15.53,824,6.76,27.04,26587.66,1005.371,38.574,21.973,-5.160,1.214,0.687,-50.400,-16.950,18.300,0,780,39.01,0.74,0.03,0,20,
9703306,15.54,824,6.76,26.99,26591.76,992.187,29.297,25.391,-6.595,0.870,1.282,-49.200,-17.850,14.100,0,778,39.06,0.74,0.03,0,20,
9704890,15.55,822,6.76,26.90,26591.76,979.492,34.668,28.320,-5.847,3.031,-0.679,-50.850,-16.500,11.700,0,780,39.11,0.74,0.03,0,20,
9706474,15.56,822,6.76,26.99,26591.76,978.027,36.621,20.996,7.580,-0.290,-1.496,-51.600,-17.250,12.150,0,782,39.15,0.74,0.03,0,20,
9708062,15.58,821,6.76,26.99,26599.97,979.980,35.156,26.367,0.275,0.237,-1.145,-50.250,-15.900,13.350,0,782,39.10,0.74,0.03,1,20,
9709646,15.59,820,6.75,26.87,26604.09,974.609,32.715,22.461,-8.595,2.321,-3.122,-48.750,-14.850,7.950,0,781,39.20,0.74,0.03,0,20,
9711230,15.60,821,6.76,26.99,26604.09,990.234,20.508,12.695,11.130,2.687,2.267,-49.950,-16.800,10.050,0,782,39.20,0.74,0.03,0,20,
9712815,15.61,820,6.76,26.85,26604.09,985.351,28.809,28.320,7.702,1.374,-0.313,-49.950,-15.900,18.450,0,782,39.14,0.74,0.03,1,20,
9714403,15.62,819,6.76,26.77,26608.20,1019.531,18.066,41.016,2.832,3.282,-4.023,-50.100,-16.200,21.900,0,777,39.04,0.74,0.03,0,20,
9715985,15.63,818,6.76,26.80,26612.32,995.605,37.109,23.437,8.504,0.931,-3.260,-50.850,-15.750,27.000,0,777,38.99,0.74,0.03,1,20,
9717569,15.65,817,6.76,26.83,26616.44,1011.719,45.898,13.672,21.489,4.221,-0.435,-49.350,-9.300,32.850,0,777,38.93,0.73,0.03,1,20,
9719152,15.66,816,6.76,26.83,26620.58,997.559,32.227,14.160,9.198,3.145,-3.275,-48.600,0.150,39.000,0,777,38.88,0.73,0.03,1,20,
9720739,15.66,816,6.77,26.75,26620.58,1003.418,33.203,17.578,1.756,3.267,-2.420,-47.550,4.350,40.050,0,772,38.78,0.73,0.03,1,20,
9722323,15.67,815,6.76,26.73,26624.70,990.723,36.621,29.785,3.382,3.855,0.389,-49.200,8.400,37.350,0,772,38.72,0.73,0.03,0,20,
9723908,15.69,816,6.77,26.68,26624.70,991.699,45.410,8.789,9.557,2.885,-0.191,-48.750,11.700,37.650,17,772,38.67,0.73,0.03,1,20,
9725492,15.70,814,6.77,26.83,26628.84,990.723,24.902,29.785,0.702,4.252,0.275,-46.950,16.800,38.100,49,775,38.77,0.73,0.03,0,20,
9727088,15.70,813,6.76,26.63,26632.98,999.023,36.133,34.180,-14.687,2.244,-1.290,-46.950,12.900,38.100,35,770,38.66,0.73,0.03,0,20,
9728672,15.71,813,6.77,26.70,26632.98,983.887,31.738,26.855,-1.611,-0.069,-2.176,-47.700,8.700,39.450,0,770,38.61,0.73,0.03,0,20,
9730256,15.73,813,6.77,26.75,26632.98,975.098,30.762,24.902,1.588,4.321,-3.992,-49.350,10.050,39.000,4,770,38.56,0.73,0.03,0,20,
9731841,15.74,812,6.77,26.73,26641.27,990.723,18.555,23.926,-6.183,4.718,-2.656,-50.250,10.200,38.400,2,770,38.51,0.73,0.03,1,20,
9733428,15.75,811,6.76,26.70,26645.43,997.070,24.414,26.367,-11.550,5.908,-2.160,-47.550,6.300,40.050,2,763,38.30,0.72,0.03,1,20,
9735013,15.76,810,6.76,26.58,26645.43,998.535,23.926,25.879,-18.924,-0.053,2.229,-47.850,-2.400,38.550,0,764,38.30,0.72,0.03,0,20,
9736597,15.77,810,6.76,26.43,26645.43,1000.000,27.832,26.367,-18.824,-0.053,-2.473,-49.050,-12.000,31.050,0,766,38.35,0.72,0.03,0,20,
9738184,15.78,809,6.76,26.60,26645.43,1000.000,32.227,32.227,-13.198,2.824,-2.260,-50.400,-15.450,23.400,0,763,38.34,0.72,0.03,1,20,
9739768,15.79,809,6.76,26.43,26649.58,1003.418,31.250,28.809,-3.817,0.649,0.198,-51.750,-15.600,16.200,0,766,38.44,0.72,0.03,0,20,
9741353,15.80,809,6.76,26.68,26645.43,1009.766,33.203,29.785,-1.107,1.107,-0.824,-50.850,-17.700,13.200,0,768,38.49,0.73,0.03,0,20,
9742939,15.81,808,6.76,26.55,26653.74,1007.324,34.180,10.742,1.000,3.786,-3.427,-50.400,-16.950,13.500,0,770,38.54,0.73,0.03,0,20,
9744527,15.82,808,6.76,26.45,26653.74,996.094,23.926,20.508,-3.863,1.275,-0.901,-48.750,-17.550,15.150,1,769,38.63,0.73,0.03,1,20,
9746111,15.83,807,6.76,26.53,26657.91,1006.348,32.227,32.715,2.023,4.473,-3.550,-49.050,-17.250,14.700,0,769,38.58,0.73,0.03,1,20,
9747700,15.84,806,6.76,26.46,26662.08,990.234,24.414,29.297,17.580,0.618,-2.450,-50.400,-16.950,20.850,0,769,38.53,0.73,0.03,0,20,
9749445,15.82,806,6.75,26.30,26662.08,992.676,21.484,17.090,15.191,3.672,-0.908,-49.350,-11.550,31.350,0,769,38.47,0.73,0.03,0,20,
9751033,15.83,805,6.76,26.21,26666.25,990.234,20.508,21.973,-5.901,1.908,-1.748,-49.350,-9.600,33.600,0,767,38.51,0.73,0.03,0,20,
9752617,15.86,804,6.76,26.30,26666.25,988.281,28.320,33.203,1.473,-0.511,-1.756,-49.950,-10.950,32.250,3,768,38.51,0.73,0.03,0,20,
9754202,15.88,804,6.77,26.17,26666.25,991.211,41.992,24.414,20.687,1.634,2.069,-48.750,-3.300,35.550,0,769,38.51,0.73,0.03,0,20,
9755787,15.89,804,6.76,26.35,26674.61,995.605,33.203,14.160,17.435,3.397,3.076,-48.750,8.400,37.650,0,770,38.51,0.73,0.03,0,20,
9757375,15.90,802,6.77,26.23,26674.61,991.699,31.250,28.320,-3.832,3.046,2.000,-48.300,10.800,39.000,1,768,38.55,0.73,0.03,1,20,
9758959,15.91,803,6.76,26.28,26674.61,992.676,30.273,28.320,-19.366,-0.183,0.366,-48.000,3.000,39.900,0,768,38.50,0.73,0.03,0,20,
9760543,15.92,802,6.76,26.20,26678.80,994.141,47.852,31.738,-10.847,2.000,-2.359,-48.750,-5.700,36.600,0,769,38.50,0.73,0.03,0,20,
9762127,15.93,802,6.77,26.20,26678.80,998.535,30.762,21.484,-10.290,0.740,-0.908,-49.950,-9.150,34.500,0,771,38.55,0.73,0.03,0,20,
9763716,15.94,802,6.76,26.08,26682.99,998.047,18.555,25.391,-15.412,2.672,-0.786,-49.800,-12.300,27.300,1,772,38.74,0.73,0.03,0,20,
9765301,15.95,801,6.77,26.25,26687.18,996.582,21.973,28.320,-10.214,2.130,-0.580,-50.250,-16.800,19.200,0,773,38.74,0.73,0.03,0,20,
9766885,15.97,799,6.77,26.20,26691.39,987.305,34.668,19.043,3.244,1.664,2.015,-50.250,-17.550,18.450,0,773,38.69,0.73,0.03,0,20,
9768469,15.98,798,6.77,26.17,26691.39,997.070,15.137,33.203,-5.863,2.122,-2.099,-49.950,-17.550,18.750,0,774,38.88,0.73,0.03,0,20,
9770057,15.99,798,6.76,26.17,26699.80,996.094,39.062,24.902,-3.137,2.817,-0.313,-49.500,-17.100,15.600,2,775,38.88,0.73,0.03,0,20,
9771641,16.00,797,6.77,26.10,26699.80,997.070,29.297,36.133,14.786,0.634,-0.405,-50.700,-18.300,19.200,0,776,38.88,0.73,0.03,0,20,
9773225,16.01,797,6.75,26.13,26699.80,993.164,42.969,25.879,9.832,3.206,0.573,-50.100,-14.250,28.500,0,778,38.93,0.73,0.03,0,20,
9774810,16.02,796,6.77,26.08,26704.00,989.258,24.902,11.230,-3.008,1.031,-0.924,-50.400,-11.550,32.850,0,777,39.02,0.74,0.03,0,20,
9776406,16.03,795,6.77,26.02,26708.22,986.816,34.668,19.531,-5.053,2.282,-5.099,-49.350,-14.700,27.300,0,779,39.07,0.74,0.03,0,20,
9777990,16.04,795,6.76,25.87,26708.22,994.629,40.039,40.039,22.221,1.718,-1.366,-50.100,-12.000,32.100,0,779,39.02,0.74,0.03,1,20,
9779574,16.05,795,6.76,25.99,26708.22,1001.953,33.203,23.437,25.458,2.656,-1.443,-49.200,2.550,37.350,0,781,39.07,0.74,0.03,0,20,
9781158,16.06,795,6.76,25.91,26708.22,997.559,22.949,20.508,6.939,4.733,1.008,-49.200,10.950,38.100,33,777,39.01,0.74,0.03,1,20,
9782747,16.07,794,6.76,25.97,26712.44,1000.488,26.367,30.273,0.420,0.153,1.053,-47.100,14.250,38.550,45,779,39.06,0.74,0.03,0,20,
9784331,16.08,792,6.77,26.02,26720.90,1001.953,31.250,37.109,12.794,2.458,-2.023,-47.550,18.450,36.000,46,779,39.01,0.74,0.03,0,20,
9785915,16.09,792,6.76,25.97,26716.67,1006.836,33.691,17.090,19.992,-0.260,0.527,-47.550,26.550,25.950,1,782,39.11,0.74,0.03,0,20,
9787497,16.10,792,6.76,25.94,26720.90,996.582,30.762,17.090,1.992,3.634,-2.511,-49.350,27.300,20.100,3,780,39.15,0.74,0.03,0,20,
9789083,16.11,792,6.77,25.87,26725.13,996.582,44.434,25.391,-3.542,4.145,-1.771,-49.950,28.650,20.700,2,781,39.15,0.74,0.03,0,20,
9790668,16.12,790,6.76,25.94,26729.37,993.164,38.086,31.250,-3.183,3.099,-1.992,-47.400,28.200,22.500,1,781,39.10,0.74,0.03,1,20,
9792254,16.13,790,6.77,25.83,26729.37,1000.976,22.949,32.227,2.481,4.366,-0.382,-47.400,27.750,21.300,4,776,38.99,0.74,0.03,0,20,
9793839,16.14,789,6.76,26.00,26733.61,997.559,29.297,27.832,2.427,1.847,-0.855,-48.600,27.600,16.050,4,776,38.94,0.73,0.03,0,20,
9795427,16.15,789,6.76,25.83,26733.61,1002.441,37.109,22.461,6.748,0.550,0.878,-47.850,27.600,14.250,61,777,38.94,0.73,0.03,0,20,
